id,scan,corner_err,corner_pct,corner_worst,pck,quad_iou,baseline_corner_err,split
train_0061,34,2.9992,0.8284,7.1255,1,0.9598,92.9388,train
train_0062,4,5.8378,1.6125,8.6424,0,0.9401,36.0557,train
train_0063,21,6.1979,1.712,9.9474,0,0.9351,22.6449,train
train_0064,31,3.7103,1.0248,5.5989,1,0.9413,37.0962,train
train_0065,47,2.8994,0.8009,6.1547,1,0.9435,2.2593,train
train_0066,6,5.1736,1.429,11.0602,0,0.9504,61.6582,train
train_0067,48,3.8749,1.0703,6.8233,1,0.942,2.6722,train
train_0068,7,3.8604,1.0663,6.2661,1,0.929,103.4359,train
train_0069,42,4.7932,1.324,11.3391,0,0.9474,49.609,train
train_0070,17,4.3344,1.1972,7.2702,0,0.9181,113.1043,train
train_0071,32,4.3273,1.1953,5.5051,1,0.9199,119.8037,train
train_0072,31,6.4895,1.7925,9.4188,0,0.9313,2.5591,train
train_0073,29,6.3445,1.7524,8.1147,0,0.8983,86.9363,train
train_0074,20,4.9493,1.3671,7.1588,1,0.9325,102.7251,train
train_0075,8,15.9289,4.3998,36.6097,0,0.8271,67.2477,train
train_0076,42,9.0071,2.4879,17.9526,0,0.8971,96.3404,train
train_0077,29,3.3181,0.9165,5.299,1,0.9556,2.7011,train
train_0078,20,8.7716,2.4228,13.3474,0,0.8674,9.3464,train
train_0079,41,9.0263,2.4932,13.8237,0,0.8106,2.7464,train
train_0080,30,6.5019,1.7959,10.1009,0,0.9356,70.867,train
train_0081,45,7.0752,1.9543,8.3568,0,0.8929,84.4058,train
train_0082,14,4.877,1.3471,7.481,0,0.9231,2.5817,train
train_0083,7,6.2614,1.7295,9.1045,0,0.9254,29.6882,train
train_0084,47,37.0018,10.2204,49.9456,0,0.6453,120.4801,train
train_0085,2,4.5312,1.2516,6.1255,1,0.9538,2.4038,train
train_0086,9,1.402,0.3873,2.6433,1,0.974,2.1055,train
train_0087,9,6.8413,1.8897,13.0103,0,0.9228,98.8585,train
train_0088,44,11.7461,3.2444,16.3002,0,0.7794,116.2382,train
train_0089,43,5.0362,1.3911,7.5065,0,0.9215,24.1362,train
train_0090,48,3.7453,1.0345,5.8437,1,0.9442,2.372,train
train_0091,37,5.4576,1.5075,8.998,0,0.9299,71.7037,train
train_0092,37,3.0589,0.8449,6.0863,1,0.933,100.5427,train
train_0093,28,5.4483,1.5049,13.8945,0,0.9451,2.4678,train
train_0094,18,4.9639,1.3711,10.7133,0,0.8919,2.5283,train
train_0095,40,6.8213,1.8841,9.2879,0,0.942,3.0758,train
train_0096,26,4.2591,1.1764,8.5013,0,0.9535,4.4164,train
train_0097,38,3.272,0.9038,4.8237,1,0.9377,66.8453,train
train_0098,14,5.0633,1.3986,9.0156,0,0.9362,8.6843,train
train_0099,8,14.0065,3.8688,17.3418,0,0.8367,11.5574,train
train_0100,9,4.1619,1.1496,6.5103,1,0.9367,73.2665,train
train_0101,24,4.3334,1.1969,7.1604,1,0.9505,2.4546,train
train_0102,38,4.7514,1.3124,8.58,0,0.9149,91.0091,train
train_0103,2,5.4919,1.5169,8.2795,0,0.9463,2.2519,train
train_0104,28,29.653,8.1906,56.6081,0,0.5263,127.0872,train
train_0105,21,5.6408,1.5581,8.3335,0,0.934,2.3991,train
train_0106,42,4.4446,1.2277,5.938,1,0.9444,2.4357,train
train_0107,3,9.1243,2.5203,16.3198,0,0.9004,42.3182,train
train_0108,38,4.246,1.1728,5.6644,1,0.9387,14.554,train
train_0109,17,3.5492,0.9803,6.5505,1,0.9699,39.4004,train
train_0110,34,7.0311,1.9421,13.9187,0,0.9099,86.4959,train
train_0111,46,3.5114,0.9699,5.5213,1,0.9582,2.0573,train
train_0112,9,9.2935,2.567,15.8767,0,0.8375,115.8723,train
train_0113,37,5.7439,1.5866,9.1783,0,0.945,10.8725,train
train_0114,42,13.6763,3.7776,24.7331,0,0.7583,126.4286,train
train_0115,1,7.0112,1.9366,10.2218,0,0.8917,77.5692,train
train_0116,37,4.1005,1.1326,6.6772,1,0.934,82.701,train
train_0117,9,3.7661,1.0402,5.6431,1,0.939,2.378,train
train_0118,17,4.722,1.3043,7.2458,0,0.9443,2.5321,train
train_0119,40,2.19,0.6049,2.8442,1,0.9692,93.4543,train
train_0120,19,6.2152,1.7167,8.5095,0,0.939,2.2234,train
train_0121,20,4.0211,1.1107,7.1486,1,0.9242,86.3484,train
train_0122,24,5.9104,1.6325,9.8764,0,0.8935,90.7264,train
train_0123,4,4.6921,1.296,6.6502,1,0.9439,2.5978,train
train_0124,16,5.1987,1.436,9.5093,0,0.922,101.9631,train
train_0125,7,5.5934,1.545,6.977,1,0.9373,88.0544,train
train_0126,24,5.673,1.567,8.4474,0,0.9312,98.0897,train
train_0127,38,7.618,2.1042,11.3261,0,0.8504,4.4681,train
train_0128,18,10.2572,2.8332,18.1522,0,0.8127,107.8833,train
train_0129,45,4.1209,1.1383,7.5229,0,0.9297,99.0849,train
train_0130,41,3.0502,0.8425,4.8437,1,0.9462,104.6092,train
train_0131,44,5.6411,1.5581,11.5944,0,0.93,2.4125,train
train_0132,20,10.5252,2.9072,16.7355,0,0.7979,119.1484,train
train_0133,5,5.1084,1.411,8.5703,0,0.8949,2.7973,train
train_0134,40,5.8483,1.6154,6.2289,1,0.944,45.9764,train
train_0135,16,11.7605,3.2484,22.7562,0,0.7995,113.0957,train
train_0136,36,3.7277,1.0296,9.2887,0,0.956,14.3544,train
train_0137,8,4.7497,1.3119,8.4301,0,0.9563,73.1824,train
train_0138,26,4.0882,1.1292,8.6101,0,0.9283,2.1374,train
train_0139,5,9.4316,2.6051,17.3629,0,0.8578,15.4097,train
train_0140,43,6.273,1.7327,8.9177,0,0.9189,12.9529,train
train_0141,19,4.028,1.1126,5.8826,1,0.9523,4.326,train
train_0142,14,4.8495,1.3395,7.8552,0,0.9442,82.9034,train
train_0143,5,2.6108,0.7212,6.1453,1,0.966,2.4295,train
train_0144,17,18.3151,5.0589,35.972,0,0.7413,100.046,train
train_0145,36,3.0908,0.8537,5.1405,1,0.9466,96.3842,train
train_0146,1,7.8883,2.1788,13.2593,0,0.8582,11.3744,train
train_0147,26,3.7999,1.0496,5.2845,1,0.9402,16.9906,train
train_0148,34,2.6469,0.7311,4.6627,1,0.9515,4.3426,train
train_0149,3,3.6751,1.0151,5.6947,1,0.9436,2.8345,train
train_0150,41,4.9339,1.3628,6.7587,1,0.9261,11.6694,train
train_0151,18,4.9293,1.3615,6.4849,1,0.9284,81.9297,train
train_0152,50,3.8604,1.0663,5.6108,1,0.9627,2.4204,train
train_0153,38,5.0324,1.39,8.3785,0,0.9043,100.2076,train
train_0154,21,3.5006,0.9669,4.1627,1,0.9268,109.227,train
train_0155,1,6.8961,1.9048,12.0959,0,0.9297,4.647,train
train_0156,25,5.0384,1.3917,7.9976,0,0.9574,2.3942,train
train_0157,45,3.3261,0.9187,5.3639,1,0.9324,16.2553,train
train_0158,26,3.485,0.9626,5.5128,1,0.9537,2.5677,train
train_0159,14,8.1319,2.2462,12.9213,0,0.8993,2.7958,train
train_0160,24,3.8962,1.0762,5.2188,1,0.9454,4.1559,train
train_0161,29,4.8217,1.3318,9.0151,0,0.9579,2.3886,train
train_0162,37,4.5309,1.2515,8.0045,0,0.9373,2.3631,train
train_0163,34,3.988,1.1015,7.3997,0,0.9407,2.3798,train
train_0164,6,4.1517,1.1467,5.7868,1,0.9555,52.3788,train
train_0165,37,7.2593,2.0051,13.802,0,0.9192,10.9063,train
train_0166,34,5.2301,1.4446,7.3348,0,0.9302,11.9747,train
train_0167,41,6.0416,1.6688,8.4939,0,0.9162,68.4689,train
train_0168,46,4.1809,1.1548,6.137,1,0.9187,112.5491,train
train_0169,28,22.8945,6.3238,34.764,0,0.6216,95.4417,train
train_0170,18,5.7746,1.595,10.4874,0,0.9054,90.3425,train
train_0171,29,5.2237,1.4428,9.0466,0,0.9211,4.6119,train
train_0172,1,8.0802,2.2319,12.5865,0,0.8404,122.3195,train
train_0173,18,5.1207,1.4144,8.7824,0,0.9438,39.1173,train
train_0174,19,5.2309,1.4448,11.6485,0,0.92,103.1935,train
train_0175,2,4.2306,1.1686,9.2242,0,0.9468,79.2659,train
train_0176,30,3.0153,0.8329,3.7566,1,0.9521,102.7763,train
train_0177,24,11.4129,3.1524,16.0922,0,0.8164,2.4938,train
train_0178,47,5.0824,1.4038,9.032,0,0.9502,66.394,train
train_0179,30,4.7889,1.3228,6.41,1,0.9346,2.38,train
train_0180,36,14.6263,4.04,22.068,0,0.8709,37.3461,train
train_0181,46,2.8313,0.782,5.0126,1,0.9537,21.3923,train
train_0182,18,2.7195,0.7512,3.7249,1,0.9746,2.3016,train
train_0183,48,4.1058,1.1341,6.1429,1,0.9585,86.0439,train
train_0184,47,2.6093,0.7207,4.9637,1,0.9453,2.5975,train
train_0185,3,5.5001,1.5192,8.957,0,0.9378,36.4023,train
train_0186,26,5.3476,1.4771,9.345,0,0.9517,79.5938,train
train_0187,32,4.5114,1.2461,6.7448,1,0.9281,4.9718,train
train_0188,48,4.1477,1.1456,6.0002,1,0.9603,73.8998,train
train_0189,28,2.6409,0.7295,3.6814,1,0.9558,88.9435,train
train_0190,50,4.0289,1.1128,5.1165,1,0.9398,96.6632,train
train_0191,42,5.3399,1.475,9.3495,0,0.9467,2.7372,train
train_0192,29,6.7179,1.8556,9.657,0,0.9193,82.9719,train
train_0193,6,3.3752,0.9323,4.6203,1,0.9439,2.1969,train
train_0194,25,5.5681,1.538,6.9525,1,0.8932,4.1999,train
train_0195,31,9.4724,2.6164,13.9225,0,0.8694,2.8551,train
train_0196,29,5.0291,1.3891,9.196,0,0.9146,94.3403,train
train_0197,9,6.0074,1.6593,9.154,0,0.9355,88.757,train
train_0198,8,5.2583,1.4524,6.8494,1,0.951,2.0351,train
train_0199,36,7.9231,2.1885,16.8078,0,0.837,108.1639,train
val_0000,13,3.0351,0.8383,4.2115,1,0.9355,2.3452,val
val_0001,13,4.3449,1.2001,6.5834,1,0.9272,2.2369,val
val_0002,23,3.9438,1.0893,7.3525,0,0.9321,2.5856,val
val_0003,27,6.8467,1.8911,7.748,0,0.915,91.6938,val
val_0004,27,19.1051,5.2771,28.9897,0,0.8248,106.1855,val
val_0005,10,3.0765,0.8498,5.8098,1,0.9604,73.3977,val
val_0006,27,4.8665,1.3442,8.1595,0,0.9415,86.1179,val
val_0007,22,7.677,2.1205,14.6593,0,0.8416,4.3368,val
val_0008,22,3.3676,0.9302,4.3207,1,0.9411,87.3692,val
val_0009,27,4.2678,1.1788,5.9244,1,0.9339,98.2539,val
val_0010,13,3.3339,0.9209,6.0323,1,0.9543,2.2209,val
val_0011,10,7.5433,2.0836,8.2461,0,0.9165,39.9249,val
val_0012,10,4.204,1.1612,4.7462,1,0.9654,2.3536,val
val_0013,23,3.1348,0.8659,5.4047,1,0.9553,2.4356,val
val_0014,22,2.573,0.7107,4.8001,1,0.9743,2.7755,val
val_0015,10,1.8348,0.5068,2.9902,1,0.9687,2.1555,val
val_0016,27,5.6847,1.5702,10.7953,0,0.9284,130.7612,val
val_0017,22,6.159,1.7012,11.0863,0,0.948,55.5791,val
val_0018,22,3.8171,1.0543,4.8256,1,0.9581,2.3902,val
val_0019,22,5.171,1.4283,7.3551,0,0.9461,75.6547,val
val_0020,23,3.2543,0.8989,5.7374,1,0.9688,64.6529,val
val_0021,13,6.2508,1.7266,7.7685,0,0.9259,2.5909,val
val_0022,13,4.4688,1.2343,6.526,1,0.9175,2.275,val
val_0023,22,3.9676,1.0959,5.4948,1,0.9378,90.5952,val
val_0024,13,3.6433,1.0063,4.6739,1,0.9528,2.3678,val
val_0025,22,3.1793,0.8782,4.737,1,0.9636,2.2646,val
val_0026,10,5.3458,1.4766,12.615,0,0.9389,2.3746,val
val_0027,10,8.207,2.2669,12.2858,0,0.9026,90.3642,val
val_0028,22,7.0125,1.937,10.3207,0,0.9322,62.2251,val
val_0029,22,4.3363,1.1977,7.1034,1,0.923,2.44,val
val_0030,23,6.9396,1.9168,10.7101,0,0.8896,35.9608,val
val_0031,22,6.2387,1.7232,8.9118,0,0.8811,2.7429,val
val_0032,22,6.2584,1.7287,7.7424,0,0.8825,6.0734,val
val_0033,13,6.2729,1.7327,9.3988,0,0.8778,116.7348,val
val_0034,27,5.5972,1.546,10.6838,0,0.9231,2.4229,val
val_0035,23,4.4908,1.2404,5.7142,1,0.9387,2.3983,val
val_0036,27,3.2858,0.9076,6.4365,1,0.9541,2.4549,val
val_0037,27,3.5985,0.9939,5.5135,1,0.9632,71.3695,val
val_0038,13,5.5466,1.532,8.1832,0,0.9558,48.7621,val
val_0039,27,3.5808,0.9891,5.2373,1,0.9508,2.159,val
val_0040,27,6.178,1.7065,14.2189,0,0.9383,64.2907,val
val_0041,22,3.027,0.8361,4.9364,1,0.9536,42.1616,val
val_0042,23,4.9275,1.3611,7.9599,0,0.9376,2.9878,val
val_0043,23,7.2737,2.0091,17.0128,0,0.8784,104.4342,val
val_0044,27,4.807,1.3278,7.3636,0,0.9244,109.647,val
val_0045,23,3.8879,1.0739,6.6613,1,0.9135,2.5325,val
val_0046,13,6.0384,1.6679,9.3279,0,0.945,16.8356,val
val_0047,13,7.6483,2.1126,11.0162,0,0.8992,2.9821,val
val_0048,27,5.4177,1.4964,12.3372,0,0.9227,63.5682,val
val_0049,10,3.4077,0.9412,7.0169,1,0.9207,2.3372,val
val_0050,10,6.7399,1.8616,14.4821,0,0.9133,81.2814,val
val_0051,13,6.7012,1.851,8.5144,0,0.8776,3.1063,val
val_0052,22,5.4654,1.5096,8.5941,0,0.9082,2.4403,val
val_0053,10,4.6442,1.2828,7.4174,0,0.9508,2.8347,val
val_0054,27,7.6813,2.1217,12.7282,0,0.8815,9.0221,val
val_0055,22,4.0166,1.1094,4.5268,1,0.9471,2.2931,val
val_0056,10,6.5483,1.8087,8.6749,0,0.9044,110.4098,val
val_0057,27,5.0589,1.3973,7.3828,0,0.9461,2.4184,val
val_0058,23,2.488,0.6872,4.461,1,0.9631,2.6714,val
val_0059,22,5.2274,1.4439,7.0482,1,0.9592,2.3167,val
val_0060,13,3.7004,1.0221,6.9429,1,0.9348,2.6061,val
val_0061,10,3.9355,1.087,5.0875,1,0.9042,2.2926,val
val_0062,13,4.7435,1.3102,5.4343,1,0.9347,113.4475,val
val_0063,27,3.169,0.8753,5.3871,1,0.9609,2.0949,val
val_0064,13,7.5753,2.0924,12.2637,0,0.8973,2.2671,val
val_0065,22,3.5587,0.983,4.3249,1,0.9686,2.4726,val
val_0066,22,8.9019,2.4588,14.0223,0,0.8936,2.8587,val
val_0067,23,3.4633,0.9566,6.6763,1,0.9573,2.4827,val
val_0068,13,4.8959,1.3523,7.0318,1,0.9346,4.6206,val
val_0069,27,3.3807,0.9338,4.5611,1,0.9462,2.5164,val
val_0070,13,11.2989,3.1209,15.3394,0,0.8623,96.6934,val
val_0071,10,4.0834,1.1279,7.3589,0,0.9513,2.4416,val
val_0072,22,6.0221,1.6634,7.8554,0,0.9127,2.2217,val
val_0073,23,5.31,1.4667,9.7971,0,0.9577,2.4798,val
val_0074,23,10.2332,2.8265,17.9789,0,0.7971,115.827,val
val_0075,10,7.7763,2.1479,11.4544,0,0.9113,94.3729,val
val_0076,13,5.3116,1.4671,7.5477,0,0.9191,5.7275,val
val_0077,22,7.684,2.1224,10.2858,0,0.9018,2.4078,val
val_0078,22,6.8585,1.8944,10.0365,0,0.8921,19.9048,val
val_0079,22,5.3751,1.4847,5.9778,1,0.9072,94.6584,val
val_0080,22,5.6859,1.5705,9.7988,0,0.9334,95.3673,val
val_0081,27,2.8033,0.7743,3.5297,1,0.9548,2.7119,val
val_0082,13,4.7361,1.3082,8.471,0,0.9518,2.4729,val
val_0083,13,6.2772,1.7339,9.8305,0,0.9328,86.8998,val
val_0084,13,2.961,0.8179,3.6701,1,0.954,2.3458,val
val_0085,10,5.9816,1.6522,7.8788,0,0.9304,2.7182,val
val_0086,13,5.1118,1.4119,6.8028,1,0.9133,66.8353,val
